Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,,Instructions
4579092326,NBA $50K Four-Point Play [$10K to 1st],172169573,$4,Russell Westbrook (37139706),Derrick White (37139690),Devin Vassell (37139781) (LOCKED),Jayson Tatum (37139628),Naz Reid (37139813) (LOCKED),Tyus Jones (37139758),Jaylen Brown (37139666),Jrue Holiday (37139786),,1. Column A lists all of your contest entries for this draftgroup
4579092327,NBA $50K Four-Point Play [$10K to 1st],172169573,$4,Jrue Holiday (37139786),Devin Vassell (37139781) (LOCKED),Jaylen Brown (37139666),Jayson Tatum (37139628),Naz Reid (37139813) (LOCKED),Tyus Jones (37139758),Kevin Durant (37139641),Trayce Jackson-Davis (37139876),,2. Your current lineup is listed next to each entry (blank for reservations)
4579092328,NBA $50K Four-Point Play [$10K to 1st],172169573,$4,Jalen Brunson (37139659) (LOCKED),Payton Pritchard (37139741),Devin Vassell (37139781) (LOCKED),Jayson Tatum (37139628),Trayce Jackson-Davis (37139876),Tyus Jones (37139758),Jaylen Brown (37139666),Naz Reid (37139813) (LOCKED),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
4579092329,NBA $50K Four-Point Play [$10K to 1st],172169573,$4,Tyus Jones (37139758),Devin Vassell (37139781) (LOCKED),Andrew Wiggins (37139727),Jonathan Kuminga (37139738),Trayce Jackson-Davis (37139876),Jrue Holiday (37139786),Jaylen Brown (37139666),Nikola Jokic (37139617),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
4579092330,NBA $50K Four-Point Play [$10K to 1st],172169573,$4,Jrue Holiday (37139786),Donte DiVincenzo (37139841) (LOCKED),OG Anunoby (37139731) (LOCKED),Jayson Tatum (37139628),Kevin Durant (37139641),Jaylen Brown (37139666),Naz Reid (37139813) (LOCKED),Trayce Jackson-Davis (37139876),,5. For faster processing only include entries you are changing in the file you upload
4579092331,NBA $50K Four-Point Play [$10K to 1st],172169573,$4,Russell Westbrook (37139706),Dennis Schroder (37139748),Jayson Tatum (37139628),Naz Reid (37139813) (LOCKED),Trayce Jackson-Davis (37139876),Jrue Holiday (37139786),Julius Randle (37139682) (LOCKED),Jaylen Brown (37139666),,
,,,,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,PG/SG,Jalen Hood-Schifino (37140130),Jalen Hood-Schifino,37140130,PG/SG/G/UTIL,3000,LAL@GSW 12/25/2024 08:00PM ET,LAL,4.12
,,,,,,,,,,,,,PF/C,Oso Ighodaro (37139968),Oso Ighodaro,37139968,PF/C/F/UTIL,3000,DEN@PHX 12/25/2024 10:30PM ET,PHX,11.46
,,,,,,,,,,,,,C,Dario Saric (37139975),Dario Saric,37139975,C/UTIL,3000,DEN@PHX 12/25/2024 10:30PM ET,DEN,10.48
,,,,,,,,,,,,,C,DeAndre Jordan (37139977),DeAndre Jordan,37139977,C/UTIL,3000,DEN@PHX 12/25/2024 10:30PM ET,DEN,10.13
,,,,,,,,,,,,,PG,TyTy Washington Jr. (37140069),TyTy Washington Jr.,37140069,PG/G/UTIL,3000,DEN@PHX 12/25/2024 10:30PM ET,PHX,6.58
,,,,,,,,,,,,,SG,Damion Lee (37140072),Damion Lee,37140072,SG/G/UTIL,3000,DEN@PHX 12/25/2024 10:30PM ET,PHX,6.35
,,,,,,,,,,,,,SF,Josh Okogie (37140075),Josh Okogie,37140075,SF/F/UTIL,3000,DEN@PHX 12/25/2024 10:30PM ET,PHX,12.84
,,,,,,,,,,,,,SF,Jalen Bridges (37140078),Jalen Bridges,37140078,SF/F/UTIL,3000,DEN@PHX 12/25/2024 10:30PM ET,PHX,1.25
,,,,,,,,,,,,,PF/C,Bol Bol (37140081),Bol Bol,37140081,PF/C/F/UTIL,3000,DEN@PHX 12/25/2024 10:30PM ET,PHX,5.32
,,,,,,,,,,,,,PG,Collin Gillespie (37140085),Collin Gillespie,37140085,PG/G/UTIL,3000,DEN@PHX 12/25/2024 10:30PM ET,PHX,3.5
,,,,,,,,,,,,,SG/SF,Spencer Jones (37140178),Spencer Jones,37140178,SG/SF/F/G/UTIL,3000,DEN@PHX 12/25/2024 10:30PM ET,DEN,2.42
,,,,,,,,,,,,,PG/SG,Trey Alexander (37140183),Trey Alexander,37140183,PG/SG/G/UTIL,3000,DEN@PHX 12/25/2024 10:30PM ET,DEN,1.68
,,,,,,,,,,,,,SF/PF,Hunter Tyson (37140187),Hunter Tyson,37140187,SF/PF/F/UTIL,3000,DEN@PHX 12/25/2024 10:30PM ET,DEN,6.93
,,,,,,,,,,,,,C,Zeke Nnaji (37140191),Zeke Nnaji,37140191,C/UTIL,3000,DEN@PHX 12/25/2024 10:30PM ET,DEN,2.40
,,,,,,,,,,,,,C,PJ Hall (37140193),PJ Hall,37140193,C/UTIL,3000,DEN@PHX 12/25/2024 10:30PM ET,DEN,1.62
,,,,,,,,,,,,,PG/SG,Jalen Pickett (37140195),Jalen Pickett,37140195,PG/SG/G/UTIL,3000,DEN@PHX 12/25/2024 10:30PM ET,DEN,9.58
,,,,,,,,,,,,,C,Vlatko Cancar (37140199),Vlatko Cancar,37140199,C/UTIL,3000,DEN@PHX 12/25/2024 10:30PM ET,DEN,5.12
,,,,,,,,,,,,,C,DaRon Holmes II (37140201),DaRon Holmes II,37140201,C/UTIL,3000,DEN@PHX 12/25/2024 10:30PM ET,DEN,0
,,,,,,,,,,,,,PG,Boo Buie (37140025) (LOCKED),Boo Buie,37140025,PG/G/UTIL,3000,Final,NYK,0
,,,,,,,,,,,,,SG/SF,Pacome Dadiet (37140028) (LOCKED),Pacome Dadiet,37140028,SG/SF/F/G/UTIL,3000,Final,NYK,4.23
,,,,,,,,,,,,,SF/PF,Jacob Toppin (37140033) (LOCKED),Jacob Toppin,37140033,SF/PF/F/UTIL,3000,Final,NYK,1.03
,,,,,,,,,,,,,PG,Tyler Kolek (37140037) (LOCKED),Tyler Kolek,37140037,PG/G/UTIL,3000,Final,NYK,5.17
,,,,,,,,,,,,,PG/SG,Cameron Payne (37140040) (LOCKED),Cameron Payne,37140040,PG/SG/G/UTIL,3000,Final,NYK,16.53
,,,,,,,,,,,,,C,Ariel Hukporti (37140044) (LOCKED),Ariel Hukporti,37140044,C/UTIL,3000,Final,NYK,5.79
,,,,,,,,,,,,,SF,Kevin McCullar Jr. (37140046) (LOCKED),Kevin McCullar Jr.,37140046,SF/F/UTIL,3000,Final,NYK,0
,,,,,,,,,,,,,PF,Riley Minix (37140134) (LOCKED),Riley Minix,37140134,PF/F/UTIL,3000,Final,SAS,2.5
,,,,,,,,,,,,,PG/SG,Blake Wesley (37140137) (LOCKED),Blake Wesley,37140137,PG/SG/G/UTIL,3000,Final,SAS,8.49
,,,,,,,,,,,,,PF,Harrison Ingram (37140141) (LOCKED),Harrison Ingram,37140141,PF/F/UTIL,3000,Final,SAS,1.25
,,,,,,,,,,,,,SG,Sidy Cissoko (37140144) (LOCKED),Sidy Cissoko,37140144,SG/G/UTIL,3000,Final,SAS,2.62
,,,,,,,,,,,,,SG,David Duke Jr. (37140147) (LOCKED),David Duke Jr.,37140147,SG/G/UTIL,3000,Final,SAS,6
,,,,,,,,,,,,,PF/C,Sandro Mamukelashvili (37140150) (LOCKED),Sandro Mamukelashvili,37140150,PF/C/F/UTIL,3000,Final,SAS,9.36
,,,,,,,,,,,,,PG/SG,Malaki Branham (37140154) (LOCKED),Malaki Branham,37140154,PG/SG/G/UTIL,3000,Final,SAS,10.10
