Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,,Instructions
4566735813,NBA $40K Four Point Play [20 Entry Max],171826788,$4,,,,,,,,,,1. Column A lists all of your contest entries for this draftgroup
4566735814,NBA $40K Four Point Play [20 Entry Max],171826788,$4,,,,,,,,,,2. Your current lineup is listed next to each entry (blank for reservations)
4566735815,NBA $40K Four Point Play [20 Entry Max],171826788,$4,,,,,,,,,,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
4566735816,NBA $40K Four Point Play [20 Entry Max],171826788,$4,,,,,,,,,,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
4566735817,NBA $40K Four Point Play [20 Entry Max],171826788,$4,,,,,,,,,,5. For faster processing only include entries you are changing in the file you upload
4566735818,NBA $40K Four Point Play [20 Entry Max],171826788,$4,,,,,,,,,,
,,,,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,PG,Daniss Jenkins (37030861),Daniss Jenkins,37030861,PG/G/UTIL,3000,MIA@DET 12/16/2024 07:00PM ET,DET,0
,,,,,,,,,,,,,PG/SG,Wendell Moore Jr. (37030864),Wendell Moore Jr.,37030864,PG/SG/G/UTIL,3000,MIA@DET 12/16/2024 07:00PM ET,DET,11.56
,,,,,,,,,,,,,PF,Bobi Klintman (37030868),Bobi Klintman,37030868,PF/F/UTIL,3000,MIA@DET 12/16/2024 07:00PM ET,DET,0
,,,,,,,,,,,,,C,Thomas Bryant (37030938),Thomas Bryant,37030938,C/UTIL,3000,MIA@DET 12/16/2024 07:00PM ET,MIA,11
,,,,,,,,,,,,,SF,Keshad Johnson (37030940),Keshad Johnson,37030940,SF/F/UTIL,3000,MIA@DET 12/16/2024 07:00PM ET,MIA,2.25
,,,,,,,,,,,,,PG/SG,Alec Burks (37030943),Alec Burks,37030943,PG/SG/G/UTIL,3000,MIA@DET 12/16/2024 07:00PM ET,MIA,11.69
,,,,,,,,,,,,,PG,Josh Christopher (37030947),Josh Christopher,37030947,PG/G/UTIL,3000,MIA@DET 12/16/2024 07:00PM ET,MIA,0
,,,,,,,,,,,,,C,Kel'el Ware (37030950),Kel'el Ware,37030950,C/UTIL,3000,MIA@DET 12/16/2024 07:00PM ET,MIA,6.05
,,,,,,,,,,,,,PG/SG,Josh Richardson (37030952),Josh Richardson,37030952,PG/SG/G/UTIL,3000,MIA@DET 12/16/2024 07:00PM ET,MIA,10.25
,,,,,,,,,,,,,SF,Pelle Larsson (37030956),Pelle Larsson,37030956,SF/F/UTIL,3000,MIA@DET 12/16/2024 07:00PM ET,MIA,12
,,,,,,,,,,,,,SG/SF,Jaylon Tyson (37030821),Jaylon Tyson,37030821,SG/SF/F/G/UTIL,3000,CLE@BKN 12/16/2024 07:30PM ET,CLE,6.04
,,,,,,,,,,,,,SG,Dariq Whitehead (37030900),Dariq Whitehead,37030900,SG/G/UTIL,3000,CLE@BKN 12/16/2024 07:30PM ET,BKN,10.25
,,,,,,,,,,,,,SF,Jaylen Martin (37030903),Jaylen Martin,37030903,SF/F/UTIL,3000,CLE@BKN 12/16/2024 07:30PM ET,BKN,1.75
,,,,,,,,,,,,,SG,Cui Yongxi (37030906),Cui Yongxi,37030906,SG/G/UTIL,3000,CLE@BKN 12/16/2024 07:30PM ET,BKN,1.1
,,,,,,,,,,,,,C,Tristan Thompson (37030998),Tristan Thompson,37030998,C/UTIL,3000,CLE@BKN 12/16/2024 07:30PM ET,CLE,6.78
,,,,,,,,,,,,,PF,JT Thor (37031000),JT Thor,37031000,PF/F/UTIL,3000,CLE@BKN 12/16/2024 07:30PM ET,CLE,10
,,,,,,,,,,,,,PG,Craig Porter Jr. (37031003),Craig Porter Jr.,37031003,PG/G/UTIL,3000,CLE@BKN 12/16/2024 07:30PM ET,CLE,7.16
,,,,,,,,,,,,,SF,Luke Travers (37031006),Luke Travers,37031006,SF/F/UTIL,3000,CLE@BKN 12/16/2024 07:30PM ET,CLE,4.33
,,,,,,,,,,,,,PG,Emoni Bates (37031009),Emoni Bates,37031009,PG/G/UTIL,3000,CLE@BKN 12/16/2024 07:30PM ET,CLE,0
,,,,,,,,,,,,,SG,Garrett Temple (37030909),Garrett Temple,37030909,SG/G/UTIL,3000,CHI@TOR 12/16/2024 07:30PM ET,TOR,3.44
,,,,,,,,,,,,,PG,AJ Lawson (37030912),AJ Lawson,37030912,PG/G/UTIL,3000,CHI@TOR 12/16/2024 07:30PM ET,TOR,0
,,,,,,,,,,,,,C,Ulrich Chomche (37030915),Ulrich Chomche,37030915,C/UTIL,3000,CHI@TOR 12/16/2024 07:30PM ET,TOR,3.25
,,,,,,,,,,,,,PG/SG,Jevon Carter (37031012),Jevon Carter,37031012,PG/SG/G/UTIL,3000,CHI@TOR 12/16/2024 07:30PM ET,CHI,3.91
,,,,,,,,,,,,,PG,DJ Steward (37031016),DJ Steward,37031016,PG/G/UTIL,3000,CHI@TOR 12/16/2024 07:30PM ET,CHI,0
,,,,,,,,,,,,,SG,Chris Duarte (37031019),Chris Duarte,37031019,SG/G/UTIL,3000,CHI@TOR 12/16/2024 07:30PM ET,CHI,4.54
,,,,,,,,,,,,,C,E.J. Liddell (37031022),E.J. Liddell,37031022,C/UTIL,3000,CHI@TOR 12/16/2024 07:30PM ET,CHI,5.04
,,,,,,,,,,,,,PF,Torrey Craig (37031024),Torrey Craig,37031024,PF/F/UTIL,3000,CHI@TOR 12/16/2024 07:30PM ET,CHI,9.88
,,,,,,,,,,,,,SF,Dalen Terry (37031027),Dalen Terry,37031027,SF/F/UTIL,3000,CHI@TOR 12/16/2024 07:30PM ET,CHI,8.91
,,,,,,,,,,,,,C,Dario Saric (37030808),Dario Saric,37030808,C/UTIL,3000,DEN@SAC 12/16/2024 10:00PM ET,DEN,10.48
,,,,,,,,,,,,,PG/SG,Jalen Pickett (37030810),Jalen Pickett,37030810,PG/SG/G/UTIL,3000,DEN@SAC 12/16/2024 10:00PM ET,DEN,5.65
,,,,,,,,,,,,,C,Orlando Robinson (37030814),Orlando Robinson,37030814,C/UTIL,3000,DEN@SAC 12/16/2024 10:00PM ET,SAC,7.21
,,,,,,,,,,,,,PF,Doug McDermott (37030826),Doug McDermott,37030826,PF/F/UTIL,3000,DEN@SAC 12/16/2024 10:00PM ET,SAC,5.40
,,,,,,,,,,,,,C,Alex Len (37030829),Alex Len,37030829,C/UTIL,3000,DEN@SAC 12/16/2024 10:00PM ET,SAC,6.53
,,,,,,,,,,,,,SG/SF,Colby Jones (37030831),Colby Jones,37030831,SG/SF/F/G/UTIL,3000,DEN@SAC 12/16/2024 10:00PM ET,SAC,3.66
,,,,,,,,,,,,,PG,Jordan McLaughlin (37030836),Jordan McLaughlin,37030836,PG/G/UTIL,3000,DEN@SAC 12/16/2024 10:00PM ET,SAC,5.81
,,,,,,,,,,,,,PF,Jae Crowder (37030839),Jae Crowder,37030839,PF/F/UTIL,3000,DEN@SAC 12/16/2024 10:00PM ET,SAC,10.15
,,,,,,,,,,,,,SG,Mason Jones (37030842),Mason Jones,37030842,SG/G/UTIL,3000,DEN@SAC 12/16/2024 10:00PM ET,SAC,5.17
,,,,,,,,,,,,,PF,Isaiah Crawford (37030845),Isaiah Crawford,37030845,PF/F/UTIL,3000,DEN@SAC 12/16/2024 10:00PM ET,SAC,1.25
,,,,,,,,,,,,,PF/C,Isaac Jones (37030848),Isaac Jones,37030848,PF/C/F/UTIL,3000,DEN@SAC 12/16/2024 10:00PM ET,SAC,7.05
,,,,,,,,,,,,,PG,Devin Carter (37030852),Devin Carter,37030852,PG/G/UTIL,3000,DEN@SAC 12/16/2024 10:00PM ET,SAC,0
,,,,,,,,,,,,,SG/SF,Spencer Jones (37030917),Spencer Jones,37030917,SG/SF/F/G/UTIL,3000,DEN@SAC 12/16/2024 10:00PM ET,DEN,2.62
,,,,,,,,,,,,,PG/SG,Trey Alexander (37030922),Trey Alexander,37030922,PG/SG/G/UTIL,3000,DEN@SAC 12/16/2024 10:00PM ET,DEN,1.69
,,,,,,,,,,,,,SF/PF,Hunter Tyson (37030926),Hunter Tyson,37030926,SF/PF/F/UTIL,3000,DEN@SAC 12/16/2024 10:00PM ET,DEN,6.2
,,,,,,,,,,,,,C,Zeke Nnaji (37030930),Zeke Nnaji,37030930,C/UTIL,3000,DEN@SAC 12/16/2024 10:00PM ET,DEN,2.55
,,,,,,,,,,,,,C,PJ Hall (37030932),PJ Hall,37030932,C/UTIL,3000,DEN@SAC 12/16/2024 10:00PM ET,DEN,1.05
,,,,,,,,,,,,,C,Vlatko Cancar (37030934),Vlatko Cancar,37030934,C/UTIL,3000,DEN@SAC 12/16/2024 10:00PM ET,DEN,5.12
,,,,,,,,,,,,,C,DaRon Holmes II (37030936),DaRon Holmes II,37030936,C/UTIL,3000,DEN@SAC 12/16/2024 10:00PM ET,DEN,0
,,,,,,,,,,,,,SG,Cam Christie (37030871),Cam Christie,37030871,SG/G/UTIL,3000,UTA@LAC 12/16/2024 10:30PM ET,LAC,12.75
,,,,,,,,,,,,,PF/C,Kai Jones (37030874),Kai Jones,37030874,PF/C/F/UTIL,3000,UTA@LAC 12/16/2024 10:30PM ET,LAC,6.79
,,,,,,,,,,,,,SG,Trentyn Flowers (37030878),Trentyn Flowers,37030878,SG/G/UTIL,3000,UTA@LAC 12/16/2024 10:30PM ET,LAC,13.5
,,,,,,,,,,,,,C,Mo Bamba (37030881),Mo Bamba,37030881,C/UTIL,3000,UTA@LAC 12/16/2024 10:30PM ET,LAC,13.93
,,,,,,,,,,,,,PF/C,Kobe Brown (37030883),Kobe Brown,37030883,PF/C/F/UTIL,3000,UTA@LAC 12/16/2024 10:30PM ET,LAC,6.93
,,,,,,,,,,,,,PF,P.J. Tucker (37030887),P.J. Tucker,37030887,PF/F/UTIL,3000,UTA@LAC 12/16/2024 10:30PM ET,LAC,0
,,,,,,,,,,,,,SG/SF,David Jones (37030959),David Jones,37030959,SG/SF/F/G/UTIL,3000,UTA@LAC 12/16/2024 10:30PM ET,UTA,0
,,,,,,,,,,,,,C,Oscar Tshiebwe (37030964),Oscar Tshiebwe,37030964,C/UTIL,3000,UTA@LAC 12/16/2024 10:30PM ET,UTA,17.75
,,,,,,,,,,,,,SF,Cody Williams (37030966),Cody Williams,37030966,SF/F/UTIL,3000,UTA@LAC 12/16/2024 10:30PM ET,UTA,9.11
,,,,,,,,,,,,,PG,Patty Mills (37030969),Patty Mills,37030969,PG/G/UTIL,3000,UTA@LAC 12/16/2024 10:30PM ET,UTA,8.56
,,,,,,,,,,,,,C,Drew Eubanks (37030972),Drew Eubanks,37030972,C/UTIL,3000,UTA@LAC 12/16/2024 10:30PM ET,UTA,12.82
,,,,,,,,,,,,,PF/C,Micah Potter (37030974),Micah Potter,37030974,PF/C/F/UTIL,3000,UTA@LAC 12/16/2024 10:30PM ET,UTA,15.45
,,,,,,,,,,,,,SG/SF,Svi Mykhailiuk (37030978),Svi Mykhailiuk,37030978,SG/SF/F/G/UTIL,3000,UTA@LAC 12/16/2024 10:30PM ET,UTA,10.83
,,,,,,,,,,,,,PF,Taylor Hendricks (37030983),Taylor Hendricks,37030983,PF/F/UTIL,3000,UTA@LAC 12/16/2024 10:30PM ET,UTA,18.08
