Player,Position,Team,UpdatedProjection,UpdatedStdDev,Cash%,Top1%,Sim. Own%,Proj. Own%,Avg. Return,Game Minutes Remaining
Luka Garza,C/UTIL,MIN,0,0.0,0.0%,0.0%,0.02%,0.03%,$-9.07,48
Pat Spencer,PG/G/UTIL,GSW,0,0.0,0.0%,0.0%,0.02%,0.03%,$-9.07,48
Cody Williams,SF/F/UTIL,UTA,21.07,5.35,0.0%,0.0%,0.02%,0.1%,$-9.07,48
Tre Mann,PG/G/UTIL,CHA,0,0.0,0.0%,0.0%,0.02%,0.04%,$-9.07,48
Ja'Kobe Walter,SG/G/UTIL,TOR,0,0.0,0.0%,0.0%,0.02%,0.03%,$-9.07,47
Cam Spencer,PG/G/UTIL,MEM,0,0.0,0.0%,0.0%,0.02%,0.03%,$-9.07,48
Oscar Tshiebwe,C/UTIL,UTA,0,0.0,0.0%,0.0%,0.02%,0.03%,$-9.07,48
Mac McClung,PG/G/UTIL,ORL,0,0.0,0.0%,0.0%,0.02%,0.03%,$-9.07,48
Tidjane Salaun,PF/F/UTIL,CHA,12.69,6.15,0.0%,0.0%,0.02%,0.1%,$-9.07,48
Seth Curry,SG/G/UTIL,CHA,0,0.0,0.0%,0.0%,0.02%,0.03%,$-9.07,48
Sandro Mamukelashvili,C/PF/F/UTIL,SAS,0,0.0,0.0%,0.0%,0.02%,0.03%,$-9.07,48
Johnny Juzang,SF/SG/G/F/UTIL,UTA,0,0.0,0.0%,0.0%,0.02%,0.03%,$-9.07,48
Zyon Pullin,PG/SG/G/UTIL,MEM,0,0.0,0.0%,0.0%,0.02%,0.03%,$-9.07,48
Reed Sheppard,PG/SG/G/UTIL,HOU,0,0.0,0.0%,0.0%,0.02%,0.03%,$-9.07,48
Trey Alexander,PG/SG/G/UTIL,DEN,0,0.0,0.0%,0.0%,0.02%,0.03%,$-9.07,48
