Name,Position,Team,Minutes,Salary,Fpts,Own%,StdDev,FieldFpts
Nikola Vucevic,C,CHI,32.0,7900,41.7,5.9,0.125,36.34
Jimmy Butler,SF/PF,GSW,34.0,7900,40.8,0.8,0.134,40.02
Cj McCollum,PG/SG,NOP,33.0,7900,35.4,0.4,0.115,37.25
Kristaps Porzingis,C,BOS,32.0,7800,39.4,8.9,0.14,42.66
Josh Hart,SF/PF,NYK,36.0,7800,38.4,11.6,0.116,41.24
Pascal Siakam,PF,IND,32.0,7700,36.9,19.4,0.14,42.23
Jalen Williams,SF/PF,OKC,32.0,7600,38.9,4.9,0.139,41.25
Paul George,SF/PF,PHI,35.0,7500,38.1,1.5,0.113,41.41
Malik Monk,PG/SG,SAC,35.0,7500,37.7,16.5,0.121,44.26
Josh Giddey,PG,CHI,31.0,7400,36.5,0.4,0.114,35.45
Jordan Poole,PG,WAS,33.0,7400,38.4,5.3,0.122,40.3
Darius Garland,PG,CLE,31.0,7400,38.3,1.1,0.132,37.45
Chet Holmgren,PF/C,OKC,0.0,7400,0.0,0.0,0.0,0.0
Daniel Gafford,C,DAL,0.0,7300,0.0,0.0,0.0,0.0
Jalen Suggs,PG/SG,ORL,0.0,7300,0.0,0.0,0.0,0.0
Zach LaVine,SG/SF,SAC,35.0,7300,40.6,12.3,0.119,39.37
Rj Barrett,SG/SF,TOR,30.0,7200,37.7,0.0,0.138,38.25
Jalen Green,SG,HOU,34.0,7200,35.1,5.9,0.122,35.82
Dyson Daniels,SG,ATL,33.0,7100,30.7,1.3,0.099,34.8
Naz Reid,PF/C,MIN,34.0,7100,36.0,7.0,0.107,37.25
Pj Washington,SF/PF,DAL,34.0,7000,35.5,22.2,0.109,37.99
Demar DeRozan,SF,SAC,34.0,7000,33.2,4.6,0.122,33.15
Lauri Markkanen,SF,UTA,31.0,6900,32.4,0.0,0.116,31.54
Bobby Portis,PF/C,MIL,30.0,6900,34.0,1.1,0.128,39.82
Coby White,SG/SF,CHI,33.0,6800,32.2,1.5,0.104,33.55
Walker Kessler,C,UTA,30.0,6800,33.0,0.2,0.112,34.84
Fred Vanvleet,PG,HOU,0.0,6800,0.0,0.0,0.0,0.0
Julius Randle,PF/C,MIN,0.0,6800,0.0,0.0,0.0,0.0
Cam Thomas,PG,BKN,0.0,6700,0.0,0.0,0.0,0.0
John Collins,PF/C,UTA,30.0,6700,35.3,12.0,0.125,34.8
Derrick White,PG/SG,BOS,34.0,6600,32.6,2.7,0.093,33.18
Jalen Duren,C,DET,29.0,6600,35.0,6.5,0.133,37.44
Jordan Clarkson,SG,UTA,26.0,6600,27.9,0.8,0.113,31.15
Michael Porter,SF/PF,DEN,35.0,6600,34.5,4.4,0.108,29.69
DeAndre Ayton,C,POR,0.0,6600,0.0,0.0,0.0,0.0
Kelly Oubre,SG,PHI,34.0,6500,27.3,0.8,0.102,33.06
Collin Sexton,PG/SG,UTA,0.0,6500,0.0,0.0,0.0,0.0
Bradley Beal,SG/SF,PHX,0.0,6500,0.0,0.0,0.0,0.0
Isaiah Hartenstein,C,OKC,27.0,6500,33.3,5.1,0.129,38.21
Rudy Gobert,C,MIN,34.0,6500,30.9,4.2,0.11,35.53
Bilal Coulibaly,SG/SF,WAS,34.0,6400,27.4,1.3,0.09,31.32
Deni Avdija,SF/PF,POR,33.0,6400,34.7,9.3,0.125,30.72
Jarrett Allen,C,CLE,30.0,6400,34.6,7.6,0.128,37.52
Mikal Bridges,SG/SF,NYK,37.0,6400,29.8,2.1,0.09,32.95
Andrew Wiggins,SF,MIA,31.0,6400,32.7,0.0,0.108,30.8
Anfernee Simons,PG/SG,POR,32.0,6300,30.6,20.9,0.113,34.67
Christian Braun,SG/SF,DEN,34.0,6300,30.7,0.6,0.099,32.24
Jakob Poeltl,C,TOR,0.0,6300,0.0,0.0,0.0,0.0
Kyle Kuzma,SF/PF,MIL,34.0,6300,31.6,17.1,0.11,32.69
Jaden McDaniels,SF,MIN,35.0,6300,26.9,0.8,0.089,31.82
Keyonte George,PG,UTA,30.0,6200,29.0,0.2,0.112,32.91
Jonathan Kuminga,SF/PF,GSW,0.0,6200,0.0,0.0,0.0,0.0
Russell Westbrook,PG,DEN,0.0,6200,0.0,0.0,0.0,0.0
Immanuel Quickley,PG,TOR,30.0,6200,32.2,0.0,0.116,38.34
Og Anunoby,SF/PF,NYK,35.0,6200,29.5,0.9,0.0,0.0
Tobias Harris,PF,DET,33.0,6100,31.4,0.4,0.097,28.85
Rui Hachimura,SF/PF,LAL,28.0,6100,21.1,0.0,0.089,24.89
Scoot Henderson,PG,POR,0.0,6100,0.0,0.0,0.0,0.0
Onyeka Okongwu,C,ATL,28.0,6100,30.5,5.1,0.12,32.74
Payton Pritchard,PG/SG,BOS,30.0,6000,29.2,1.5,0.094,30.44
Devin Vassell,SG/SF,SAS,31.0,6000,29.7,0.9,0.098,29.97
Guerschon Yabusele,PF/C,PHI,30.0,6000,26.6,0.4,0.101,29.89
D'Angelo Russell,PG,BKN,26.0,6000,26.1,0.0,0.118,29.57
Myles Turner,C,IND,0.0,6000,0.0,0.0,0.0,0.0
Isaiah Collier,PG,UTA,30.0,6000,22.6,2.1,0.099,31.2
Toumani Camara,SG/SF,POR,33.0,6000,24.2,1.9,0.085,28.44
Cam Johnson,SF/PF,BKN,29.0,5900,28.6,0.8,0.111,25.44
Draymond Green,PF/C,GSW,30.0,5900,30.0,15.8,0.09,31.73
Kelel Ware,C,MIA,29.0,5900,34.2,0.0,0.108,23.56
Dereck Lively,C,DAL,0.0,5800,0.0,0.0,0.0,0.0
Tari Eason,PF,HOU,19.0,5800,22.4,2.8,0.104,33.04
Nic Claxton,C,BKN,28.0,5700,27.3,0.2,0.124,25.94
Ayo Dosunmu,PF,CHI,33.0,5600,28.4,0.8,0.084,26.9
Jerami Grant,PF,POR,29.0,5600,23.3,0.2,0.0,0.0
Brook Lopez,C,MIL,30.0,5600,24.4,0.0,0.084,28.69
Malik Beasley,SG/SF,DET,27.0,5500,26.3,0.0,0.091,24.71
Khris Middleton,SF/PF,WAS,0.0,5500,0.0,0.0,0.0,0.0
Precious Achiuwa,PF/C,NYK,22.0,5500,20.1,4.2,0.092,32.42
Andrew Nembhard,PG/SG,IND,30.0,5400,26.2,4.2,0.092,27.53
Alex Sarr,C,WAS,24.0,5400,24.5,7.4,0.104,30.81
Brandin Podziemski,PG/SG,GSW,27.0,5400,23.2,7.2,0.095,28.12
Shaedon Sharpe,SG/SF,POR,27.0,5400,24.5,3.0,0.112,25.84
Donte Divincenzo,PG,MIN,0.0,5400,0.0,0.0,0.0,0.0
Chris Paul,PG,SAS,26.0,5300,26.4,1.1,0.09,25.78
Carlton Carrington,PG,WAS,32.0,5300,23.5,2.8,0.07,26.34
Naji Marshall,SF/PF,DAL,24.0,5300,21.0,0.9,0.099,25.6
Keegan Murray,PF,SAC,35.0,5300,26.6,0.6,0.081,27.03
Stephon Castle,PG/SG,SAS,25.0,5200,21.0,0.4,0.115,20.4
Ausar Thompson,SF/PF,DET,22.0,5200,24.1,1.5,0.114,26.72
Klay Thompson,SG,DAL,27.0,5200,24.0,0.8,0.092,25.12
Grayson Allen,SG/SF,PHX,0.0,5200,0.0,0.0,0.0,0.0
Cole Anthony,PG/SG,ORL,27.0,5200,29.1,3.2,0.118,25.18
Yves Missi,C,NOP,29.0,5200,27.3,3.2,0.09,25.12
Nikola Jovic,PF/C,MIA,29.0,5200,27.8,0.2,0.092,25.59
Bennedict Mathurin,SF,IND,25.0,5100,22.8,1.7,0.108,23.13
Richaun Holmes,C,WAS,20.0,5100,17.4,0.0,0.0,0.0
Nick Richards,C,PHX,23.0,5100,25.3,0.0,0.115,22.7
Josh Okogie,SG/SF,CHA,0.0,5100,0.0,0.0,0.0,0.0
Clint Capela,C,ATL,0.0,5100,0.0,0.0,0.0,0.0
Lonzo Ball,PG/SG,CHI,0.0,5000,0.0,0.0,0.0,0.0
Thomas Bryant,C,IND,22.0,5000,23.6,25.8,0.113,38.8
Jaxson Hayes,C,LAL,28.0,5000,22.9,0.0,0.092,23.25
Buddy Hield,SG,GSW,26.0,5000,24.2,5.9,0.089,25.96
Max Christie,SG/SF,DAL,32.0,5000,21.5,9.1,0.079,25.8
DeAndre Hunter,SF/PF,CLE,30.0,5000,31.1,0.4,0.098,21.52
Royce Oneale,SF/PF,PHX,30.0,5000,27.6,0.0,0.072,28.45
Jabari Smith,PF/C,HOU,0.0,5000,0.0,0.0,0.0,0.0
Moussa Diabate,C,CHA,0.0,5000,0.0,0.0,0.0,0.0
Aaron Wiggins,SF/PF,OKC,30.0,5000,26.4,0.2,0.097,28.57
Terry Rozier,PG/SG,MIA,0.0,5000,0.0,0.0,0.0,0.0
Nickeil Alexander-walker,SG/SF,MIN,32.0,5000,25.1,0.2,0.074,29.7
Keon Johnson,PG/SG,BKN,28.0,4900,22.1,7.6,0.104,25.48
Matas Buzelis,PF,CHI,30.0,4900,26.2,3.4,0.086,28.61
Aaron Gordon,PF/C,DEN,30.0,4900,28.2,6.1,0.1,24.58
Jonathan Mogbo,C,TOR,18.0,4900,16.1,1.1,0.091,25.44
Jose Alvarado,PG,NOP,16.0,4900,17.0,5.7,0.084,26.76
Noah Clowney,C,BKN,0.0,4800,0.0,0.0,0.0,0.0
Corey Kispert,SG/SF,WAS,25.0,4800,18.3,0.6,0.081,27.89
Spencer Dinwiddie,PG/SG,DAL,24.0,4800,20.7,0.0,0.094,22.78
Julian Strawther,SG/SF,DEN,23.0,4800,17.3,0.2,0.075,19.38
Tyus Jones,PG,PHX,33.0,4800,28.5,2.1,0.086,26.03
Dillon Brooks,PF,HOU,33.0,4800,24.2,0.4,0.079,21.56
Goga Bitadze,C,ORL,23.0,4800,26.6,0.9,0.118,26.41
Caris LeVert,SG/SF,ATL,23.0,4800,21.3,21.5,0.091,29.22
Mike Conley,PG,MIN,0.0,4800,0.0,0.0,0.0,0.0
Jeremy Sochan,PF/C,SAS,22.0,4700,22.1,0.0,0.104,22.03
Harrison Barnes,SF/PF,SAS,26.0,4700,17.8,0.0,0.085,15.69
Ziaire Williams,SG/SF,BKN,28.0,4700,25.1,0.2,0.091,23.65
Quentin Grimes,SG/SF,PHI,14.0,4700,12.5,5.1,0.095,27.78
Malcolm Brogdon,PG/SG,WAS,22.0,4600,23.2,7.8,0.12,22.98
Donovan Clingan,C,POR,24.0,4600,25.7,6.3,0.109,32.77
Max Strus,SG/SF,CLE,30.0,4600,23.3,0.2,0.071,23.47
Vasilije Micic,PG,PHX,3.0,4600,2.3,0.0,0.097,12.85
Vit Krejci,SG/SF,ATL,0.0,4600,0.0,0.0,0.0,0.0
Jrue Holiday,PG/SG,BOS,0.0,4500,0.0,0.0,0.0,0.0
Andre Drummond,C,PHI,12.0,4500,12.3,0.0,0.124,15.44
Jalen Wilson,SG,BKN,22.0,4500,13.8,0.0,0.08,14.6
Dennis Schroder,PG/SG,DET,0.0,4500,0.0,0.0,0.1,16.58
Kyshawn George,PF,WAS,28.0,4500,20.4,2.8,0.07,28.59
Marcus Smart,PG/SG,WAS,0.0,4500,0.0,0.0,0.0,0.0
Caleb Martin,PF,DAL,0.0,4500,0.0,0.0,0.0,0.0
Ty Jerome,PG,CLE,22.0,4500,25.7,3.8,0.0,0.0
Nick Smith,SG/SF,CHA,30.0,4500,24.2,26.4,0.083,27.23
Jusuf Nurkic,C,CHA,28.0,4500,29.7,0.0,0.116,29.59
Jonas Valanciunas,C,SAC,14.0,4500,19.3,0.4,0.153,16.26
Al Horford,PF/C,BOS,29.0,4400,23.3,1.5,0.076,26.12
Obi Toppin,PF/C,IND,26.0,4400,27.8,7.0,0.104,20.03
